mapName,scenFile,agentNum,seed,shieldType,lacamLookahead,modelPath,useGPU,maxSteps,success,total_cost_true,total_cost_not_resting_at_goal,num_agents_at_goal,runtime,create_nn_data,forward_pass,cs-time
Paris_1_256,data/scen-random/Paris_1_256-random-10.scen,300,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,74758,69276,300,14.912171602249146,2.4019322395324707,10.323978185653687,1.4088196754455566
Paris_1_256,data/scen-random/Paris_1_256-random-10.scen,400,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,101435,92802,400,21.585599660873413,6.983817100524902,11.318145990371704,2.252483367919922
Paris_1_256,data/scen-random/Paris_1_256-random-10.scen,500,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,127906,116107,500,26.58513331413269,10.303773403167725,11.261833429336548,2.750209331512451
Paris_1_256,data/scen-random/Paris_1_256-random-10.scen,600,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,156595,141308,600,30.516648530960083,13.02940845489502,11.049834489822388,3.305203914642334
Paris_1_256,data/scen-random/Paris_1_256-random-10.scen,700,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,181948,162030,700,38.120935916900635,16.970895528793335,11.433751106262207,3.8139166831970215
Paris_1_256,data/scen-random/Paris_1_256-random-10.scen,800,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,216758,190261,800,43.86493515968323,21.27172303199768,11.812980651855469,4.464425325393677
Paris_1_256,data/scen-random/Paris_1_256-random-10.scen,900,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,241749,212821,900,51.00799822807312,25.69724678993225,11.937413930892944,4.943511247634888
Paris_1_256,data/scen-random/Paris_1_256-random-10.scen,1000,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,271386,235099,1000,57.941904067993164,29.71459937095642,11.728572845458984,5.374694108963013
Paris_1_256,data/scen-random/Paris_1_256-random-11.scen,100,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,22871,22492,100,10.038290977478027,0.5458364486694336,8.591440916061401,0.41785097122192383
Paris_1_256,data/scen-random/Paris_1_256-random-11.scen,200,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,47287,45547,200,13.633404016494751,1.5919504165649414,10.36298418045044,0.9991030693054199
Paris_1_256,data/scen-random/Paris_1_256-random-11.scen,300,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,72996,68464,300,16.021952629089355,2.6299333572387695,11.040955305099487,1.5103840827941895
Paris_1_256,data/scen-random/Paris_1_256-random-11.scen,400,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,100640,92257,400,20.844420671463013,6.686490535736084,10.957726955413818,2.199578285217285
Paris_1_256,data/scen-random/Paris_1_256-random-11.scen,500,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,126892,115563,500,25.480692863464355,9.865941524505615,10.914083003997803,2.6210238933563232
Paris_1_256,data/scen-random/Paris_1_256-random-11.scen,600,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,158681,140756,600,31.082763671875,13.304551839828491,11.418409824371338,3.3383469581604004
Paris_1_256,data/scen-random/Paris_1_256-random-11.scen,700,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,184256,161992,700,38.271467447280884,17.09539222717285,11.36726999282837,3.817514419555664
Paris_1_256,data/scen-random/Paris_1_256-random-11.scen,800,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,213047,189333,800,41.8332896232605,20.02720022201538,11.379072427749634,4.269670486450195
Paris_1_256,data/scen-random/Paris_1_256-random-11.scen,900,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,242016,210824,900,47.64374351501465,23.814464330673218,11.160424947738647,4.638171672821045
Paris_1_256,data/scen-random/Paris_1_256-random-11.scen,1000,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,273968,236230,1000,57.82637000083923,29.94034767150879,11.360296249389648,5.363919973373413
Paris_1_256,data/scen-random/Paris_1_256-random-12.scen,100,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,22182,21523,100,11.861127138137817,0.6670207977294922,10.105138301849365,0.5042641162872314
Paris_1_256,data/scen-random/Paris_1_256-random-12.scen,200,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,44990,43011,200,13.650550365447998,1.589350938796997,10.385775089263916,0.9916017055511475
Paris_1_256,data/scen-random/Paris_1_256-random-12.scen,300,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,71495,66286,300,15.200813055038452,2.547677516937256,10.410828590393066,1.4515142440795898
Paris_1_256,data/scen-random/Paris_1_256-random-12.scen,400,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,98031,89950,400,20.24790644645691,6.466195106506348,10.685612440109253,2.115643262863159
Paris_1_256,data/scen-random/Paris_1_256-random-12.scen,500,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,123582,110878,500,25.151039600372314,9.774117469787598,10.654399633407593,2.609757900238037
Paris_1_256,data/scen-random/Paris_1_256-random-12.scen,600,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,152337,134325,600,30.21645712852478,12.839308023452759,11.07874846458435,3.212648630142212
Paris_1_256,data/scen-random/Paris_1_256-random-12.scen,700,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,180262,158603,700,36.631409883499146,16.195443391799927,10.859493017196655,3.661237955093384
Paris_1_256,data/scen-random/Paris_1_256-random-12.scen,800,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,208984,182693,800,41.18710732460022,19.909945487976074,11.204914569854736,4.241587400436401
Paris_1_256,data/scen-random/Paris_1_256-random-12.scen,900,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,237584,206681,900,48.56341361999512,24.34702229499817,11.366989135742188,4.745964527130127
Paris_1_256,data/scen-random/Paris_1_256-random-12.scen,1000,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,270070,233138,1000,64.37715029716492,33.19505429267883,12.683069467544556,6.065750360488892
Paris_1_256,data/scen-random/Paris_1_256-random-13.scen,100,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,23169,22183,100,12.289630889892578,0.6792292594909668,10.497554540634155,0.513075590133667
Paris_1_256,data/scen-random/Paris_1_256-random-13.scen,200,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,45890,44444,200,13.372347116470337,1.5436408519744873,10.2078697681427,0.9588754177093506
Paris_1_256,data/scen-random/Paris_1_256-random-13.scen,300,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,69311,65630,300,15.202024459838867,2.494215965270996,10.453041076660156,1.4568986892700195
Paris_1_256,data/scen-random/Paris_1_256-random-13.scen,400,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,94763,88303,400,19.871772289276123,6.425773859024048,10.411140203475952,2.074551820755005
Paris_1_256,data/scen-random/Paris_1_256-random-13.scen,500,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,123444,111753,500,27.833316802978516,10.697512149810791,11.875417709350586,2.875633955001831
Paris_1_256,data/scen-random/Paris_1_256-random-13.scen,600,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,148810,132885,600,31.862687349319458,13.545382261276245,11.744106531143188,3.452396869659424
Paris_1_256,data/scen-random/Paris_1_256-random-13.scen,700,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,179028,158238,700,39.87574481964111,17.619107723236084,11.732514142990112,3.9393575191497803
Paris_1_256,data/scen-random/Paris_1_256-random-13.scen,800,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,206937,181638,800,44.705973386764526,21.604181051254272,12.109333515167236,4.57007360458374
Paris_1_256,data/scen-random/Paris_1_256-random-13.scen,900,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,240742,206919,900,51.57803463935852,25.668413400650024,12.246989727020264,5.092181205749512
Paris_1_256,data/scen-random/Paris_1_256-random-13.scen,1000,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,271598,231646,1000,69.9412784576416,39.0228066444397,12.755213260650635,6.018238544464111
Paris_1_256,data/scen-random/Paris_1_256-random-14.scen,100,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,22090,21193,100,12.300969123840332,0.6858747005462646,10.489444971084595,0.5235497951507568
Paris_1_256,data/scen-random/Paris_1_256-random-14.scen,200,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,45412,42641,200,14.220496416091919,1.6534225940704346,10.819832801818848,1.0331473350524902
Paris_1_256,data/scen-random/Paris_1_256-random-14.scen,300,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,68982,63849,300,15.688647031784058,2.61837100982666,10.735449314117432,1.5130746364593506
Paris_1_256,data/scen-random/Paris_1_256-random-14.scen,400,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,92452,86074,400,21.265390157699585,7.004979133605957,11.030314445495605,2.2086563110351562
Paris_1_256,data/scen-random/Paris_1_256-random-14.scen,500,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,123329,109466,500,26.28207492828369,10.368805408477783,10.983472347259521,2.734788417816162
Paris_1_256,data/scen-random/Paris_1_256-random-14.scen,600,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,153604,134773,600,29.70772957801819,12.805365085601807,10.710925102233887,3.1581130027770996
Paris_1_256,data/scen-random/Paris_1_256-random-14.scen,700,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,178868,156931,700,37.146040201187134,16.62264347076416,10.889951705932617,3.660872220993042
Paris_1_256,data/scen-random/Paris_1_256-random-14.scen,800,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,208198,182539,800,40.93173670768738,19.74393320083618,11.165982723236084,4.204633474349976
Paris_1_256,data/scen-random/Paris_1_256-random-14.scen,900,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,244073,208402,900,49.010289430618286,24.64758849143982,11.599191665649414,4.7367024421691895
Paris_1_256,data/scen-random/Paris_1_256-random-14.scen,1000,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,269623,232169,1000,57.57527303695679,30.02870512008667,11.19778060913086,5.259258985519409
Paris_1_256,data/scen-random/Paris_1_256-random-15.scen,100,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,24754,24022,100,12.538615942001343,0.7072618007659912,10.684121131896973,0.5235824584960938
Paris_1_256,data/scen-random/Paris_1_256-random-15.scen,200,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,50596,47945,200,14.13607406616211,1.6360259056091309,10.781596899032593,1.0116384029388428
Paris_1_256,data/scen-random/Paris_1_256-random-15.scen,300,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,75722,69981,300,16.7236008644104,2.757969856262207,11.495349884033203,1.5869348049163818
Paris_1_256,data/scen-random/Paris_1_256-random-15.scen,400,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,101807,93590,400,23.53896927833557,7.7200608253479,12.237035274505615,2.445646286010742
Paris_1_256,data/scen-random/Paris_1_256-random-15.scen,500,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,131233,119104,500,28.30091142654419,11.215762615203857,11.893208742141724,2.894116163253784
Paris_1_256,data/scen-random/Paris_1_256-random-15.scen,600,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,158181,142061,600,31.125101566314697,13.347121477127075,11.309552669525146,3.347791910171509
Paris_1_256,data/scen-random/Paris_1_256-random-15.scen,700,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,187294,164814,700,38.54478907585144,17.117573499679565,11.496726036071777,3.8304555416107178
Paris_1_256,data/scen-random/Paris_1_256-random-15.scen,800,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,218785,187716,800,43.902249336242676,21.16728687286377,11.791572093963623,4.492193222045898
Paris_1_256,data/scen-random/Paris_1_256-random-15.scen,900,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,243742,211140,900,51.144805908203125,25.756197452545166,12.025879859924316,5.013697624206543
Paris_1_256,data/scen-random/Paris_1_256-random-15.scen,1000,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,280582,237194,1000,58.842339515686035,30.399485111236572,11.674449920654297,5.389772891998291
Paris_1_256,data/scen-random/Paris_1_256-random-16.scen,100,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,24736,24313,100,12.416130542755127,0.7001907825469971,10.58148193359375,0.524578332901001
Paris_1_256,data/scen-random/Paris_1_256-random-16.scen,200,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,50420,48728,200,14.250755548477173,1.6515614986419678,10.848305463790894,1.0403645038604736
Paris_1_256,data/scen-random/Paris_1_256-random-16.scen,300,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,75096,70348,300,16.181166648864746,2.680781126022339,11.122432708740234,1.5359973907470703
Paris_1_256,data/scen-random/Paris_1_256-random-16.scen,400,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,101761,94373,400,22.367575883865356,7.320912599563599,11.671034812927246,2.303730010986328
Paris_1_256,data/scen-random/Paris_1_256-random-16.scen,500,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,130642,118827,500,27.59579348564148,10.854174613952637,11.369502067565918,2.8431363105773926
Paris_1_256,data/scen-random/Paris_1_256-random-16.scen,600,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,157546,141173,600,31.370081901550293,13.3988618850708,11.500329494476318,3.3885562419891357
Paris_1_256,data/scen-random/Paris_1_256-random-16.scen,700,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,184222,162797,700,39.08974051475525,17.421473741531372,11.62289834022522,3.9362218379974365
Paris_1_256,data/scen-random/Paris_1_256-random-16.scen,800,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,212264,186928,800,43.30248713493347,20.970730543136597,11.776752710342407,4.379091501235962
Paris_1_256,data/scen-random/Paris_1_256-random-16.scen,900,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,244852,211606,900,50.250969886779785,25.199645280838013,11.679303884506226,4.990630865097046
Paris_1_256,data/scen-random/Paris_1_256-random-16.scen,1000,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,272063,234478,1000,60.35762095451355,31.286524057388306,11.861535549163818,5.663267374038696
Paris_1_256,data/scen-random/Paris_1_256-random-17.scen,100,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,23773,23525,100,12.695287704467773,0.7067313194274902,10.842243194580078,0.5267279148101807
Paris_1_256,data/scen-random/Paris_1_256-random-17.scen,200,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,48244,47433,200,14.437598705291748,1.652024507522583,11.02950119972229,1.0393717288970947
Paris_1_256,data/scen-random/Paris_1_256-random-17.scen,300,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,74381,69604,300,16.014285564422607,2.6268420219421387,10.987810373306274,1.558690071105957
Paris_1_256,data/scen-random/Paris_1_256-random-17.scen,400,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,103787,94224,400,21.28280234336853,6.892223596572876,11.152031183242798,2.2144298553466797
Paris_1_256,data/scen-random/Paris_1_256-random-17.scen,500,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,130991,118829,500,25.919343948364258,10.03307819366455,10.949315547943115,2.677802324295044
Paris_1_256,data/scen-random/Paris_1_256-random-17.scen,600,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,163142,144647,600,30.463008403778076,12.998387098312378,11.336949586868286,3.294025421142578
Paris_1_256,data/scen-random/Paris_1_256-random-17.scen,700,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,188452,166581,700,37.9334442615509,17.094698667526245,11.293122291564941,3.800896644592285
Paris_1_256,data/scen-random/Paris_1_256-random-17.scen,800,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,218682,191519,800,42.33089566230774,20.443366527557373,11.377150297164917,4.347918272018433
Paris_1_256,data/scen-random/Paris_1_256-random-17.scen,900,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,249586,214218,900,49.64860653877258,25.17085909843445,11.388208627700806,4.835812568664551
Paris_1_256,data/scen-random/Paris_1_256-random-17.scen,1000,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,280302,239450,1000,59.408122539520264,30.893709897994995,11.713472604751587,5.4755260944366455
Paris_1_256,data/scen-random/Paris_1_256-random-18.scen,100,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,21371,20850,100,10.904025554656982,0.6003684997558594,9.31313943862915,0.4602508544921875
Paris_1_256,data/scen-random/Paris_1_256-random-18.scen,200,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,44449,42253,200,13.870801210403442,1.5994808673858643,10.58340859413147,0.9913084506988525
Paris_1_256,data/scen-random/Paris_1_256-random-18.scen,300,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,70473,64322,300,15.827873945236206,2.6213293075561523,10.853823900222778,1.5282213687896729
Paris_1_256,data/scen-random/Paris_1_256-random-18.scen,400,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,96576,90510,400,20.335296154022217,6.627929449081421,10.588865041732788,2.137687921524048
Paris_1_256,data/scen-random/Paris_1_256-random-18.scen,500,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,124881,113268,500,25.999492406845093,10.072641849517822,10.988223791122437,2.706899881362915
Paris_1_256,data/scen-random/Paris_1_256-random-18.scen,600,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,153926,136879,600,29.377307415008545,12.643988132476807,10.697594404220581,3.1894965171813965
Paris_1_256,data/scen-random/Paris_1_256-random-18.scen,700,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,180935,159609,700,37.635031938552856,17.063575267791748,10.978735208511353,3.6569159030914307
Paris_1_256,data/scen-random/Paris_1_256-random-18.scen,800,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,212019,185064,800,41.26339292526245,19.94026780128479,10.989598989486694,4.191005229949951
Paris_1_256,data/scen-random/Paris_1_256-random-18.scen,900,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,247641,212398,900,49.916656255722046,25.49005389213562,11.395241737365723,4.8751220703125
Paris_1_256,data/scen-random/Paris_1_256-random-18.scen,1000,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,273898,231937,1000,56.59540414810181,29.429423332214355,11.0377197265625,5.188934087753296
Paris_1_256,data/scen-random/Paris_1_256-random-19.scen,100,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,22548,22006,100,10.987639904022217,0.6042513847351074,9.397605895996094,0.45528578758239746
Paris_1_256,data/scen-random/Paris_1_256-random-19.scen,200,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,47084,45107,200,13.830857276916504,1.642502784729004,10.486031770706177,1.0005266666412354
Paris_1_256,data/scen-random/Paris_1_256-random-19.scen,300,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,72715,67086,300,14.81886625289917,2.414212942123413,10.20363974571228,1.4201745986938477
Paris_1_256,data/scen-random/Paris_1_256-random-19.scen,400,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,99593,91084,400,19.962002754211426,6.434412956237793,10.475527286529541,2.0877902507781982
Paris_1_256,data/scen-random/Paris_1_256-random-19.scen,500,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,127048,113616,500,25.799867868423462,10.112205266952515,10.778320550918579,2.6764817237854004
Paris_1_256,data/scen-random/Paris_1_256-random-19.scen,600,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,156275,139141,600,34.00224471092224,14.63873815536499,12.231509923934937,3.7443318367004395
Paris_1_256,data/scen-random/Paris_1_256-random-19.scen,700,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,185137,163440,700,42.76643753051758,19.246506690979004,12.56399393081665,4.309972286224365
Paris_1_256,data/scen-random/Paris_1_256-random-19.scen,800,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,216267,188644,800,46.82919359207153,22.489042282104492,12.588627099990845,4.916792631149292
Paris_1_256,data/scen-random/Paris_1_256-random-19.scen,900,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,245554,212025,900,54.42718148231506,27.324734687805176,12.593384742736816,5.366889238357544
Paris_1_256,data/scen-random/Paris_1_256-random-19.scen,1000,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,277952,240491,1000,64.02181601524353,33.33430480957031,12.511983633041382,5.926633834838867
Paris_1_256,data/scen-random/Paris_1_256-random-2.scen,100,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,23497,22970,100,10.448189496994019,0.5803396701812744,8.912983417510986,0.4432659149169922
Paris_1_256,data/scen-random/Paris_1_256-random-2.scen,200,0,CS-PIBT,0,large_scale_flow_wave10_newdata_clean_20260416_224144_best.pt,True,3x,True,47711,45893,200,13.037754774093628,1.4883732795715332,9.969179153442383,0.9319911003112793
